Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Business Location
0487302-01-001,0487302,Sweet Shack Inc,Wetzel's Pretzels,865 Market St 9008,94103,08,5800,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,100 N Brand Blvd Ste #402,"865 MARKET ST
San Francisco, CA 94103
(37.784904, -122.406929)"
0487345-01-001,0487345,Epic Food Inc,Bistro Burger Market Street,845 Market St Fe10,94103,08,5800,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,190 Estates Drive,"845 MARKET ST
San Francisco, CA 94103
(37.784972, -122.406844)"
0487349-01-001,0487349,Alkhrissat Sultaneh,Sultaneh,1217 Geneva Ave,94112,08,3079,03/30/2014 12:00:00 AM,03/30/2014 12:00:00 AM,1217 Geneva Ave,"1217 GENEVA AVE
San Francisco, CA 94112
(37.714046, -122.435692)"
0487351-01-001,0487351,New Good Luck Dim Sum Corp,Good Luck Dim Sum,736 Clement St,94118,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,736 Clement St,"736 CLEMENT ST
San Francisco, CA 94118
(37.782831, -122.467192)"
0487363-01-001,0487363,Kafei Cooking Inc,Chans Cuisine,3486 Mission St B,94110,08,5800,03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,2079 23rd Ave,"3486 MISSION ST
B SAN FRANCISCO, CA 94110
(37.740906, -122.422908)"
0487364-01-001,0487364,A And J Catering Llc,Dosa Station,428 11th St,94103,08,5812,03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,1451 Larkin St #7,"428 11TH ST
San Francisco, CA 94103
(37.770022, -122.411736)"
0487408-01-001,0487408,Guzman Yazmin,Martitas Kitchen,2560 Marin St,94110,08,3079,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,2560 Marin Street,"2560 MARIN ST
San Francisco, CA 94110
(37.748168, -122.402835)"
0487420-01-001,0487420,Le Cafe Inc.,Eight Am,1323 Columbus Ave,94133,08,5800,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,1329 Columbus Ave,"1323 COLUMBUS AVE
San Francisco, CA 94133
(37.806451, -122.419095)"
0487432-01-001,0487432,Debrun Llc,The Holding Company,2 Embarcadero Ctr,94111,08,5812,03/03/2014 12:00:00 AM,03/03/2014 12:00:00 AM,2 Embarcadero Center Level P,"2 EMBARCADERO CTR
San Francisco, CA 94111
(37.794812, -122.398499)"
0487438-01-001,0487438,The Clay Pot House Llc,The Clay Pot House,1000 Clement St,94118,08,5800,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,1000 Clement St,"1000 CLEMENT ST
San Francisco, CA 94118
(37.782686, -122.46993)"
0487447-01-001,0487447,Mateveza Usa Llc,J Charles Woods Beer Company,26a Glover St,94109,08,5800,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,1755 Broadway Apt 25,"26A GLOVER ST
San Francisco, CA 94109
(37.79721, -122.415846)"
0487464-01-001,0487464,Sharetea Usa Llc,Sharetea,5336 Geary Bl,94121,08,5812,03/10/2014 12:00:00 AM,03/10/2014 12:00:00 AM,5336 Geary Blvd,"5336 GEARY
BL San Francisco, CA 94121
(37.780523, -122.476765)"
0487545-01-001,0487545,Tonnu Phi Nga,Sliders,449 Castro St,94114,08,3079,03/03/2014 12:00:00 AM,03/03/2014 12:00:00 AM,449 Castro St,"449 CASTRO ST
San Francisco, CA 94114
(37.761667, -122.435073)"
0487554-01-999,0487554,Agarwal Ritesh Et Al,Thali On Wheels,4442 Hyde Common,94538,08,5812,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,4442 Hyde Common,"4442 HYDE COMMON
FREMONT, CA 94538
(37.531057, -121.966292)"
0487602-02-001,0487602,Magableh Diya,Haight Pizza,456 Haight St,94117,08,3079,03/05/2014 12:00:00 AM,03/05/2014 12:00:00 AM,101 Riverside Dr,"456 HAIGHT ST
San Francisco, CA 94117
(37.772197, -122.42975)"
0487654-01-001,0487654,Urban Tortilia Inc,Urban Tortilia Inc,3 Terminal - Sfo Int'l Airport Gate 63,94128,08,5800,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,533 Airport Blvd. 550 Ste,"3 TERMINAL
San Francisco, CA 94128
(37.646189, -122.406774)"
0487665-01-001,0487665,Crepe La Vie,Crepe La Vie,232 Lily St B,94102,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1727 Haight Street,"232 LILY ST
B San Francisco, CA 94102
(37.774269, -122.424727)"
0487666-01-999,0487666,Shubham Hospitality Group Inc,Dum,480 Biscayne Ave,94404,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,3111 24th St,"480 BISCAYNE AVE
FOSTER CITY, CA 94404
(37.538546, -122.270215)"
0487710-01-001,0487710,Events Cheshire Cat Xoxo Llc,Events By The Cheshire Cat,101 Horne Ave 1501,94124,08,5800,03/10/2014 12:00:00 AM,03/10/2014 12:00:00 AM,Po Box 31013,"101 HORNE AVE
San Francisco, CA 94124
(37.72597, -122.36631)"
0487720-01-001,0487720,Urban Putt San Francisco Llc,Urban Putt,1096 South Van Ness Ave,94110,08,5812,03/07/2014 12:00:00 AM,03/07/2014 12:00:00 AM,1096 South Van Ness Ave,"1096 SOUTH VAN NESS AVE
San Francisco, CA 94110
(37.755733, -122.416585)"
0487749-01-001,0487749,Honghui Cai Et Al,Signature Sushi,1760 Market St,94102,08,5812,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,1760 Market St,"1760 MARKET ST
San Francisco, CA 94102
(37.772047, -122.423334)"
0487764-01-001,0487764,Hwang Christy Hye Young,Yakini-Q Cafe,1640 Post St 1st Fl,94115,08,3079,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1640 Post St 1st Fl,"1640 POST ST
San Francisco, CA 94115
(37.785737, -122.428826)"
0487814-01-001,0487814,Cho Joyce,Infinitea,5351 Geary Blvd,94121,08,3079,03/07/2014 12:00:00 AM,03/07/2014 12:00:00 AM,2137 Otis Drive #109,"5351 GEARY BLVD
San Francisco, CA 94121
(37.780385, -122.476713)"
0487816-01-001,0487816,Ysk Castro Inc,Gilberts Public House,469 Castro St,94114,08,5800,09/17/2013 12:00:00 AM,09/17/2013 12:00:00 AM,469 Castro Street,"469 CASTRO ST
San Francisco, CA 94114
(37.761403, -122.435046)"
0487816-02-001,0487816,Ysk Castro Inc,Fork Cafe,469 Castro St,94114,08,5800,09/17/2013 12:00:00 AM,09/17/2013 12:00:00 AM,469 Castro Street,"469 CASTRO ST
San Francisco, CA 94114
(37.761403, -122.435046)"
0487839-01-001,0487839,Snakebite Llc,Bandidos,2200 Market St A,94114,08,5812,04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,2200 Market St A,"2200 MARKET ST
A San Francisco, CA 94114
(37.76561, -122.431456)"
0487877-01-001,0487877,Straight Up Ventures,Art Of Jook,260 King St 269,94107,08,5812,02/10/2014 12:00:00 AM,02/10/2014 12:00:00 AM,260 King St #269,"260 KING ST
San Francisco, CA 94107
(37.777168, -122.3932)"
0487878-01-001,0487878,Hu Han,Hot Pot Island,5512 Geary Bl,94121,08,3079,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,46997 Warm Springs Bl,"5512 GEARY
BL San Francisco, CA 94121
(37.780436, -122.478654)"
0487896-01-001,0487896,425 A Hayes Llc,Papito West,425 Hayes St A,94102,08,5812,03/11/2014 12:00:00 AM,03/11/2014 12:00:00 AM,425 Hayes St #A,"425 HAYES ST
A San Francisco, CA 94102
(37.776817, -122.423441)"
0487916-01-001,0487916,J Chow Inc.,Homeskillet,1001 Market St,94103,08,5800,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,1001 Market St,"1001 MARKET ST
San Francisco, CA 94103
(37.782144, -122.4104)"
0487923-01-001,0487923,4505 Grove And Divisadero Llc,4505 Burgers And Bbq,705 Divisadero St,94117,08,5800,03/13/2014 12:00:00 AM,03/13/2014 12:00:00 AM,430 Steiner St 8 Unit,"705 DIVISADERO ST
San Francisco, CA 94117
(37.776194, -122.438097)"
0488009-01-001,0488009,Barrios Investments Llc,La Rondalla Restaurant,901 Valencia St,94110,08,5800,02/14/2013 12:00:00 AM,02/14/2013 12:00:00 AM,3764 20th St,"901 VALENCIA ST
San Francisco, CA 94110
(37.758324, -122.421261)"
0488075-01-001,0488075,Visionary Partners Group Inc,Chez Julien,100 Bush St 110,94104,08,5800,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,484 Lake Park Ave Ste 651,"100 BUSH ST
San Francisco, CA 94104
(37.79128, -122.39995)"
0488201-01-001,0488201,Blue Plantain Llc,Palm House,2032 Union St,94123,08,5812,04/15/2014 12:00:00 AM,04/15/2014 12:00:00 AM,2032 Union St,"2032 UNION ST
San Francisco, CA 94123
(37.797433, -122.432749)"
0488212-01-001,0488212,Clr Bistro Llc,Monsieur Benjamin,451 Gough St,94102,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,22 Hawthorne St,"451 GOUGH ST
San Francisco, CA 94102
(37.777489, -122.42312)"
0488216-01-001,0488216,Mission Perilla Inc,Perilla,510 Mission St,94105,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,510 Mission St,"510 MISSION ST
San Francisco, CA 94105
(37.790207, -122.397011)"
0488223-01-001,0488223,Bellyace Inc,The Pub At Ghirardelli Square,900 North Point St #H-104,94109,08,5800,03/25/2014 12:00:00 AM,03/25/2014 12:00:00 AM,900 North Point St #H-104,"900 NORTH POINT ST
San Francisco, CA 94109
(37.805393, -122.422944)"
0488227-01-002,0488227,Healthy Breakfast Inc,Breakfast At Tiffany's,2499 San Bruno Ave,94134,08,5800,03/19/2014 12:00:00 AM,03/20/2014 12:00:00 AM,2499 San Bruno Ave,"2499 SAN BRUNO AVE
San Francisco, CA 94134
(37.730345, -122.404731)"
0488241-01-001,0488241,Mcgrath Kyle A,Boog's Burner Catering Co,442 Ashbury St,94117,08,3079,03/25/2014 12:00:00 AM,03/25/2014 12:00:00 AM,442 Ashbury St,"442 ASHBURY ST
San Francisco, CA 94117
(37.771267, -122.447198)"
0488260-01-001,0488260,K & E Enterprise,Cafe Broadway,674 Broadway St,94133,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,674 Broadway St,"674 BROADWAY ST
San Francisco, CA 94133
(37.797681, -122.408171)"
0488272-01-001,0488272,Bacon Bacon Llc,Bacon Bacon Llc,205a Frederick St,94117,08,5812,03/21/2014 12:00:00 AM,03/21/2014 12:00:00 AM,205a Frederick St,"205A FREDERICK ST
San Francisco, CA 94117
(37.767194, -122.446672)"
0488275-01-001,0488275,Sf Treat Lessee Inc,Hotel Vitale,8 Mission St,94105,08,5800,04/02/2014 12:00:00 AM,04/02/2014 12:00:00 AM,8 Mission St,"8 MISSION ST
San Francisco, CA 94105
(37.79339, -122.392993)"
0488275-02-001,0488275,Sf Treat Lessee Inc,Hotel Vitale,8 Mission St,94105,08,5800,04/02/2014 12:00:00 AM,04/02/2014 12:00:00 AM,8 Mission St,"8 MISSION ST
San Francisco, CA 94105
(37.79339, -122.392993)"
0488282-01-001,0488282,Werkstation Inc,Aruba,2146 Irving St,94122,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,0000 Undeliverable Mail,"2146 IRVING ST
San Francisco, CA 94122
(37.763414, -122.480844)"
0488295-01-001,0488295,Chang Sheng Inc,Chang Sheng Inc.,1030 Irving St,94122,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,1030 Irving St,"1030 IRVING ST
San Francisco, CA 94122
(37.763923, -122.469032)"
0488295-02-001,0488295,Chang Sheng Inc,Chang's Kitchen,1030 Irving St,94122,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,1030 Irving St,"1030 IRVING ST
San Francisco, CA 94122
(37.763923, -122.469032)"
0488298-01-001,0488298,Mura Inc,Mura Inc,450 Broadway St,94133,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,611 19th Av,"450 BROADWAY ST
San Francisco, CA 94133
(37.798112, -122.404717)"
0488311-01-001,0488311,Lima Peruvian Food Llc,Lima Peruvian Food Llc,958 Illinois St,94107,08,5812,03/27/2014 12:00:00 AM,03/27/2014 12:00:00 AM,2200 Jerrold Ave Suite N,"958 ILLINOIS ST
San Francisco, CA 94107
(37.759624, -122.387473)"
0488322-01-001,0488322,Hob Punchline Sf Corp,Cobb's Comedy Club,915 Columbus Ave,94133,08,5800,10/22/2013 12:00:00 AM,10/22/2013 12:00:00 AM,915 Columbus Ave,"915 COLUMBUS AVE
San Francisco, CA 94133
(37.802858, -122.413876)"
0488339-01-001,0488339,Chubby Marina Llc,Chubby Noodle,2205 Lombard St,94123,08,5800,01/11/2013 12:00:00 AM,01/11/2013 12:00:00 AM,2205 Lombard St,"2205 LOMBARD ST
San Francisco, CA 94123
(37.799583, -122.437758)"
0488353-01-001,0488353,Lin Yu Yen/chen Yanson,Fei Kitchen Express,31 Cambon Dr,94132,08,5812,03/28/2014 12:00:00 AM,03/28/2014 12:00:00 AM,309 4th Ave,"31 CAMBON DR
San Francisco, CA 94132
(37.717536, -122.474432)"
0488354-01-001,0488354,Martinez Carlos A,La Taza Bistro,4230 18th St,94114,08,3079,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,2481 Mission St,"4230 18TH ST
San Francisco, CA 94114
(37.760793, -122.436679)"
0488382-01-001,0488382,Baysubway 05,Subway,940 Market St,94102,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,4570 Atlas Peak Rd,"940 MARKET ST
San Francisco, CA 94102
(37.783633, -122.408533)"
0488390-01-001,0488390,Ryan Yema Food Services Llc,Rove,680 Post St,94109,08,5800,03/31/2014 12:00:00 AM,03/31/2014 12:00:00 AM,678 Post St,"680 POST ST
San Francisco, CA 94109
(37.787689, -122.413067)"
0488444-01-001,0488444,Nguyen Nguyet,Tu Kim's Cafe,609 Ellis St,94109,08,3079,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,609 Ellis St,"609 ELLIS ST
San Francisco, CA 94109
(37.784437, -122.416218)"
0488459-01-001,0488459,Bridal Face Llc,Birba,458 Grove St,94102,08,5800,04/02/2014 12:00:00 AM,04/02/2014 12:00:00 AM,458 Grove Street,"458 GROVE ST
San Francisco, CA 94102
(37.777687, -122.424157)"
0488461-01-001,0488461,Iculinaire Llc,Kinfolk,919 Cortland Ave,94110,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,2555 Diamond St,"919 CORTLAND AVE
San Francisco, CA 94110
(37.738953, -122.413654)"
0488487-01-001,0488487,City Breakfast Club Llc,City Breakfast Club,574 6th Ave,94118,08,5812,04/03/2014 12:00:00 AM,04/03/2014 12:00:00 AM,574 6th Ave,"574 6TH AVE
San Francisco, CA 94118
(37.777702, -122.464051)"
0488487-02-001,0488487,City Breakfast Club Llc,Citybreakfastclub.com,574 6th Ave,94118,08,5812,04/03/2014 12:00:00 AM,04/03/2014 12:00:00 AM,574 6th Ave,"574 6TH AVE
San Francisco, CA 94118
(37.777702, -122.464051)"
0488514-01-001,0488514,Spuds Galore Llc,3 Potato 4,2800 Leavenworth St A9,94133,08,5800,04/04/2014 12:00:00 AM,04/04/2014 12:00:00 AM,2800 Leavenworth St A9,"2800 LEAVENWORTH ST
SAN FRANCISCO, CA 94133
(37.807088, -122.418926)"
0488545-01-001,0488545,Chino-Americano Llc,Chino,3198 16th St,94103,08,5800,04/04/2014 12:00:00 AM,04/04/2014 12:00:00 AM,3198 16th St,"3198 16TH ST
San Francisco, CA 94103
(37.764781, -122.424053)"
0488584-01-001,0488584,"South Park Commerical, Llc",The Butler And The Chef Bistro,147 South Park,94107,08,5812,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,147 South Park St,"147 SOUTH PARK
San Francisco, CA 94107
(37.781126, -122.394253)"
0488593-01-001,0488593,Ti Ti Llc,Ti Ti,1488 Pine St,94109,08,5812,04/14/2014 12:00:00 AM,04/14/2014 12:00:00 AM,1488 Pine Street,"1488 PINE ST
San Francisco, CA 94109
(37.789646, -122.420251)"
0488662-01-001,0488662,Lu Leo J,Cones N Cakes Mocha Chaca,4482 Mission St,94112,08,3079,04/18/2014 12:00:00 AM,04/18/2014 12:00:00 AM,1745 San Jose Avenue,"4482 MISSION ST
San Francisco, CA 94112
(37.725991, -122.43382)"
0488663-01-999,0488663,Izzya's Frozen Ice Cream Cust,Izzya's Frozen Ice Cream Cust,3168 Lucas Dr,94549,08,5800,04/09/2014 12:00:00 AM,04/09/2014 12:00:00 AM,3168 Lucas Dr,"3168 LUCAS DR
LAFAYETTE, CA 94549
(37.868345, -122.087345)"
0488713-01-001,0488713,Red Door Coffee Llc,Red Door Coffee,505 Howard St,94105,08,5812,04/10/2014 12:00:00 AM,04/10/2014 12:00:00 AM,111 Minna Street,"505 HOWARD ST
San Francisco, CA 94105
(37.788465, -122.396101)"
0488724-01-001,0488724,Vazquez Maria,Las Cocineras Restaurant,2341 Folsom St,94110,08,3079,04/25/2014 12:00:00 AM,04/25/2014 12:00:00 AM,3251 26th St #4,"2341 FOLSOM ST
San Francisco, CA 94110
(37.759821, -122.414778)"
0488762-01-001,0488762,Bsr Valencia Inc,Bsr Valencia,211 Valencia St,94103,08,5800,04/14/2014 12:00:00 AM,04/14/2014 12:00:00 AM,991 Mission St,"211 VALENCIA ST
San Francisco, CA 94103
(37.769748, -122.422367)"
0488764-01-001,0488764,Kombu Kitchen Sf Llc,Kombu Kitchen,747 Market St 4th Flr,94103,08,5800,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,747 Market St #4th Flr,"747 MARKET ST
FLR San Francisco, CA 94103
(37.786811, -122.404513)"
0488776-01-001,0488776,Brittlestar Llc,Red Hill Station,803 Cortland Ave,94110,08,5812,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,803 Cortland Ave,"803 CORTLAND AVE
San Francisco, CA 94110
(37.7389, -122.414461)"
0488791-01-001,0488791,Yogurtbay Llc,Yoppi Yogurt,100 Montgomery St 116,94104,08,5800,03/15/2011 12:00:00 AM,03/15/2011 12:00:00 AM,100 Montgomery St #116,"100 MONTGOMERY ST
San Francisco, CA 94104
(37.790259, -122.402243)"
0488823-01-001,0488823,Submarine Center Llc,Submarine Center Llc,820 Ulloa St,94127,08,5800,04/07/2014 12:00:00 AM,04/07/2014 12:00:00 AM,820 Ulloa St,"820 ULLOA ST
San Francisco, CA 94127
(37.740727, -122.465405)"
0488830-01-001,0488830,Almanza Javier,Javis Mission Grill,2471 Mission St,94110,08,3079,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,131 Brighton Avenue,"2471 MISSION ST
San Francisco, CA 94110
(37.757499, -122.418943)"
0488842-01-999,0488842,California Mobile Foods Llc,Handheld Catering,390 Swift Ave,94080,08,5800,04/16/2014 12:00:00 AM,04/16/2014 12:00:00 AM,1190 Paula Dr,"390 SWIFT AVE S
SAN FRAN, CA 94080
(37.650328, -122.387931)"
0488852-01-001,0488852,Bermal Asmin Inc.,North Beach Gyros,701 Union St,94133,08,5800,04/16/2014 12:00:00 AM,04/16/2014 12:00:00 AM,701 Union St,"701 UNION ST
San Francisco, CA 94133
(37.800217, -122.411058)"
0488875-01-001,0488875,Fillmore Entertainmentgroupllc,Origin,1538 Fillmore St,94115,08,5800,04/16/2014 12:00:00 AM,04/16/2014 12:00:00 AM,520 4th St,"1538 FILLMORE ST
San Francisco, CA 94115
(37.783647, -122.432783)"
0488917-01-001,0488917,Crystal Jade Jiang Nan Llc,Crystal Jade Jiang Nan,4 Embarcadero Ctr 1,94111,08,5800,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,4 Embarcadero Ctr #1,"4 EMBARCADERO CTR
San Francisco, CA 94111
(37.795106, -122.396158)"
0488925-01-001,0488925,Tradesman Ventures Llc,The Tradesman,753 Alabama St,94110,08,5812,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,753 Alabama St,"753 ALABAMA ST
San Francisco, CA 94110
(37.759377, -122.411611)"
0488954-01-001,0488954,Yummy Hut Chinese Cuisine,Will's Chinese Cuisine,4683 Mission St,94112,08,5800,04/20/2014 12:00:00 AM,04/20/2014 12:00:00 AM,4683 Mission,"4683 MISSION ST
San Francisco, CA 94112
(37.723461, -122.435745)"
0488965-01-001,0488965,Jsy Enterprises Corporation,Arang Restaurant,1506 Fillmore St,94115,08,5800,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,1506 Fillmore St,"1506 FILLMORE ST
San Francisco, CA 94115
(37.783535, -122.43276)"
0488975-01-001,0488975,Meza Gerardo Gay,Cafe Capriccio,2200 Mason St,94133,08,3079,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,2200 Mason St,"2200 MASON ST
San Francisco, CA 94133
(37.803766, -122.413222)"
0488977-01-001,0488977,Basik Sf Llc,Basik Cafe,1958 Polk St,94109,08,5812,04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,Po Box 591595,"1958 POLK ST
San Francisco, CA 94109
(37.79478, -122.421538)"
0488984-01-001,0488984,B & P Food Enterprises Inc,Urban Curry,523 Broadway,94133,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,523 Broadway,"523 BROADWAY
San Francisco, CA 94133
(37.797959, -122.405941)"
0488985-01-001,0488985,L & G Foods Llc,Eurobistros,550 18th St 304,94107,08,5800,04/28/2014 12:00:00 AM,04/28/2014 12:00:00 AM,550 18th St #304,"550 18TH ST
San Francisco, CA 94107
(37.763041, -122.388837)"
0489074-01-001,0489074,Showplace Caffe Llc,Showplace Caffe Llc,715 Brannan St,94103,08,5812,04/10/2014 12:00:00 AM,04/10/2014 12:00:00 AM,715 Brannan St,"715 BRANNAN ST
San Francisco, CA 94103
(37.774316, -122.401616)"
0489153-01-001,0489153,Paprika Restaurant Llc,Paprika,3324 24th St,94110,08,5812,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,3324 24th St,"3324 24TH ST
San Francisco, CA 94110
(37.752208, -122.419089)"
0489154-01-001,0489154,Edsa Enterprises Llc,Kusina Ni Tess,237 Ellis Street,94102,08,5812,07/04/2012 12:00:00 AM,07/04/2012 12:00:00 AM,237 Ellis Street,"237 ELLIS STREET
San Francisco, CA 94102
(37.785211, -122.410114)"
0489165-01-001,0489165,Gajalee Restaurant Mgmt Inc,Udupi Palace,3242 Scott St,94123,08,5800,05/15/2014 12:00:00 AM,05/15/2014 12:00:00 AM,3242 Scott St,"3242 SCOTT ST
San Francisco, CA 94123
(37.799835, -122.441117)"
0489170-01-001,0489170,Great Four Season Inc,Price Cooking,1310 Noriega St,94122,08,5800,05/20/2014 12:00:00 AM,05/20/2014 12:00:00 AM,1310 Noriega St,"1310 NORIEGA ST
San Francisco, CA 94122
(37.754175, -122.477787)"
0489186-01-001,0489186,Bacalao Llc,Bacalao,606 Mission St,94105,08,5812,04/18/2014 12:00:00 AM,04/18/2014 12:00:00 AM,4002 Cornwall Way,"606 MISSION ST
San Francisco, CA 94105
(37.787803, -122.400053)"
0489228-01-001,0489228,Lxjr Investment Corp,Finn's Cafe,670 Broadway St,94112,08,5800,05/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,670 Broadway St,"670 BROADWAY ST
San Francisco, CA 94112
(37.79769, -122.408093)"
0489237-02-001,0489237,Yu Alvin,Homeplate Boba,24 Willie Mays Plaza,94105,08,3079,04/30/2014 12:00:00 AM,05/12/2014 12:00:00 AM,850a Brunswick St,"24 WILLIE MAYS PLAZA
San Francisco, CA 94105
(37.77837, -122.391229)"
0489281-01-001,0489281,191 Unicorp,Unicorn Pan Asian Restaurant,191 Pine St,94111,08,5800,05/02/2014 12:00:00 AM,05/02/2014 12:00:00 AM,191 Pine St,"191 PINE ST
San Francisco, CA 94111
(37.792344, -122.399231)"
0489307-01-001,0489307,Scarlett Sf Llc,Scarlett,398 Geary St,94102,08,5800,05/15/2014 12:00:00 AM,05/15/2014 12:00:00 AM,398 Geary St,"398 GEARY ST
San Francisco, CA 94102
(37.787151, -122.409887)"
0489317-01-001,0489317,Samovar Tea Mission Llc,Samovar Tea,411 Valencia St,94103,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,2712 Mercantile Dr,"411 VALENCIA ST
San Francisco, CA 94103
(37.766248, -122.422017)"
0489331-01-001,0489331,Belcampo Meat Company Llc,Belcampo Meat Co,1998 Polk St,94109,08,5800,05/19/2014 12:00:00 AM,05/19/2014 12:00:00 AM,65 Webster St,"1998 POLK ST
San Francisco, CA 94109
(37.795021, -122.421586)"
0489350-01-001,0489350,Delightful Restaurant Llc,Turkish Delight,3498 Cesar Chavez St,94110,08,5800,05/06/2014 12:00:00 AM,05/06/2014 12:00:00 AM,3498 Cesar Chavez St,"3498 CESAR CHAVEZ ST
San Francisco, CA 94110
"
0489376-01-001,0489376,Gaslamp Sf Inc,Gaslamp Sf Inc,1599 Howard St,94103,08,5800,05/07/2014 12:00:00 AM,05/07/2014 12:00:00 AM,1599 Howard St,"1599 HOWARD ST
San Francisco, CA 94103
(37.771727, -122.416926)"
0489381-01-001,0489381,Wong Emily & Zhou Gina,Craftea,1353 Taraval St,94116,08,5812,12/31/2013 12:00:00 AM,05/15/2014 12:00:00 AM,1871 18th Ave,"1353 TARAVAL ST
San Francisco, CA 94116
(37.742832, -122.480683)"
0489398-01-001,0489398,Ldhs Llc,Urchin,584 Valencia St,94110,08,5812,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,1345 Railroad Ave,"584 VALENCIA ST
San Francisco, CA 94110
(37.763555, -122.421754)"
0489405-01-001,0489405,Greenlid Inc,Greenlid,1000 Van Ness Ave 3rd Fl,94109,08,5800,02/24/2014 12:00:00 AM,02/24/2014 12:00:00 AM,1090 43rd St #1,"1000 VAN NESS AVE
San Francisco, CA 94109
(37.784937, -122.421163)"
0489418-01-001,0489418,Plin License Llc,Plin,280 Valencia St,94103,08,5800,05/08/2014 12:00:00 AM,05/08/2014 12:00:00 AM,108 Rafael Dr,"280 VALENCIA ST
SAN FRANCISCO, CA 94103
(37.768415, -122.422237)"
