,Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Address,City_State_Zipcode,lat_long,geometry,area,length,po_name,state,zip
1462,0378503-02-001,378503,Meza Jesus,Zuleyma Ice Cream,2590 Mission St,94110,8,3079,07/01/2004 12:00:00 AM,07/01/2004 12:00:00 AM,0000 Undeliverable Mail,2590 MISSION ST,"San Francisco, CA 94110","(37.755566, -122.418759)",POINT (-122.418759 37.755566),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1463,0378507-02-001,378507,Lat Restaurant Inc,Little Baobab,3388 19th St,94110,8,5800,05/26/2004 12:00:00 AM,05/26/2004 12:00:00 AM,2319 Mission St,3388 19TH ST,"San Francisco, CA 94110","(37.760249, -122.418948)",POINT (-122.418948 37.760249),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1464,0378507-05-001,378507,Lat Restaurant Inc,Bissap Baobab,3388 19th St,94110,8,5800,05/26/2004 12:00:00 AM,03/01/2014 12:00:00 AM,2319 Mission St,3388 19TH ST,"San Francisco, CA 94110","(37.760249, -122.418948)",POINT (-122.418948 37.760249),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1468,0378792-01-001,378792,Crocker Richard C,Relish,3631 23rd St,94110,8,3079,07/02/2004 12:00:00 AM,01/01/2006 12:00:00 AM,3631 23rd St,3631 23RD ST,"San Francisco, CA 94110","(37.753536, -122.4237)",POINT (-122.4237 37.753536),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1478,0379285-01-001,379285,Elements Hotel Inc,Elements Hotel,2524 Mission St,94110,8,5800,07/16/2004 12:00:00 AM,07/16/2004 12:00:00 AM,2524 Mission St,2524 MISSION ST,"San Francisco, CA 94110","(37.756639, -122.418862)",POINT (-122.418862 37.756639),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1494,0379903-01-001,379903,P & C Restaurant Llc,Range,842 Valencia St,94110,8,5800,08/09/2004 12:00:00 AM,08/09/2004 12:00:00 AM,842 Valencia St,842 VALENCIA ST,"San Francisco, CA 94110","(37.759493, -122.421372)",POINT (-122.421372 37.759493),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1506,0380576-01-001,380576,Liguria Investment Inc,Valentina Ristorante,419 Cortland St,94110,8,5800,08/26/2004 12:00:00 AM,08/26/2004 12:00:00 AM,419 Cortland Ave,419 CORTLAND ST,"San Francisco, CA 94110","(37.739162, -122.417437)",POINT (-122.417437 37.739162),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1507,0380576-02-001,380576,Liguria Investment Inc,Vega,419 Cortland Ave,94110,8,5800,08/26/2004 12:00:00 AM,08/30/2009 12:00:00 AM,419 Cortland Ave,419 CORTLAND AVE,"San Francisco, CA 94110","(37.739162, -122.417437)",POINT (-122.417437 37.739162),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1523,0380741-01-001,380741,Castaneda Jose G,La Santaneca De La Mission,2815 Mission St,94110,8,3079,09/01/2004 12:00:00 AM,09/01/2004 12:00:00 AM,Po Box 4432,2815 MISSION ST,"San Francisco, CA 94110","(37.751862, -122.418407)",POINT (-122.418407 37.751862),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1535,0381322-01-001,381322,Marenco Jose U,Jenny & Jesse Restaurante,3322 Mission St,94110,8,3079,10/01/2004 12:00:00 AM,10/01/2004 12:00:00 AM,3322 Mission St,3322 MISSION ST,"San Francisco, CA 94110","(37.743484, -122.421243)",POINT (-122.421243 37.743484),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1536,0381322-02-001,381322,Marenco Jose U,El Paisa Restaurant,3322 Mission St,94110,8,3079,10/01/2004 12:00:00 AM,05/04/2010 12:00:00 AM,3322 Mission St,3322 MISSION ST,"San Francisco, CA 94110","(37.743484, -122.421243)",POINT (-122.421243 37.743484),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1540,0381562-02-001,381562,Lee Pandora,Sushi Friend,3348 18th St,94110,8,3079,10/06/2004 12:00:00 AM,05/01/2012 12:00:00 AM,3348 18th St,3348 18TH ST,"San Francisco, CA 94110","(37.761917, -122.418154)",POINT (-122.418154 37.761917),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1545,0381703-01-001,381703,Zhen Qing Yun,Sweet Chinito,3100 Mission St,94110,8,3079,11/01/2004 12:00:00 AM,11/01/2004 12:00:00 AM,3100 Mission St,3100 MISSION ST,"San Francisco, CA 94110","(37.748101, -122.418269)",POINT (-122.418269 37.748101),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1560,0382616-01-001,382616,Lucitas Enterprises Inc,Lucitas Niteclub,3247 Mission St,94110,8,5800,11/01/2004 12:00:00 AM,11/01/2004 12:00:00 AM,3247 Mission St,3247 MISSION ST,"San Francisco, CA 94110","(37.744904, -122.420338)",POINT (-122.420338 37.744904),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1566,0383224-01-001,383224,Garcia Ana T,Red Balloon,2763 Mission St,94110,8,3079,12/01/2004 12:00:00 AM,12/01/2004 12:00:00 AM,2763 Mission St,2763 MISSION ST,"San Francisco, CA 94110","(37.75295, -122.418508)",POINT (-122.418508 37.75295),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1590,0384320-02-001,384320,Santana Esg Inc,Mis Antojitos,2598 Harrison St,94110,8,5800,01/01/2005 12:00:00 AM,03/25/2006 12:00:00 AM,180 Nyla Ave,2598 HARRISON ST,"San Francisco, CA 94110","(37.756051, -122.412221)",POINT (-122.412221 37.756051),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1591,0384320-03-001,384320,Santana Esg Inc,Taco San Buena,2598 Harrison St,94110,8,5800,01/01/2005 12:00:00 AM,07/19/2011 12:00:00 AM,180 Nyla Ave,2598 HARRISON ST,"San Francisco, CA 94110","(37.756051, -122.412221)",POINT (-122.412221 37.756051),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1593,0384320-05-001,384320,Santana Esg Inc,Taco San Buena,Shotwell & 16th St Rte 62,94110,8,5800,01/01/2005 12:00:00 AM,04/04/2014 12:00:00 AM,180 Nyla Ave,62 San,"Francisco, CA 94110","(37.754171, -122.421517)",POINT (-122.421517 37.754171),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1598,0384723-01-001,384723,Maverick Restaurant Group Llc,Maverick,3316 17th St,94110,8,5812,01/01/2005 12:00:00 AM,01/01/2005 12:00:00 AM,3316 17th Street,3316 17TH ST,"San Francisco, CA 94110","(37.763411, -122.420071)",POINT (-122.420071 37.763411),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1599,0384798-01-001,384798,Tacqueria Los Coyotes No 2 Inc,Taqueria Los Coyotes No 2 Inc,3036 16th St,94103,8,5800,01/01/2005 12:00:00 AM,01/01/2005 12:00:00 AM,3036 16th St,3036 16TH ST,"San Francisco, CA 94103","(37.765002, -122.420388)",POINT (-122.420388 37.765002),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1619,0385720-01-001,385720,Macuil Armando,La Torta Gorda,2833 24th St,94110,8,3079,04/08/2002 12:00:00 AM,12/16/2006 12:00:00 AM,2833 24th St,2833 24TH ST,"San Francisco, CA 94110","(37.752825, -122.408704)",POINT (-122.408704 37.752825),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1625,0385793-01-001,385793,Salas Gabriela M,Charanga,2351 Mission St,94110,8,3079,03/01/2005 12:00:00 AM,03/01/2005 12:00:00 AM,2351 Mission St,2351 MISSION ST,"San Francisco, CA 94110","(37.759172, -122.4191)",POINT (-122.4191 37.759172),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1636,0386560-01-001,386560,Hong Yoon W,Kiji Japanese Restaurant,1009 Guerrero St,94110,8,3079,03/23/2005 12:00:00 AM,03/23/2005 12:00:00 AM,1009 Guerrero St,1009 GUERRERO ST,"San Francisco, CA 94110","(37.754804, -122.423097)",POINT (-122.423097 37.754804),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1638,0386733-01-001,386733,Guerra Alba G,Sun Rise Restaurant,3126 24th St,94110,8,3079,03/29/2005 12:00:00 AM,03/29/2005 12:00:00 AM,1330 Alabama St #C,3126 24TH ST,"San Francisco, CA 94110","(37.752468, -122.414689)",POINT (-122.414689 37.752468),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1656,0387662-02-001,387662,Valencia 23 Restaurant Invstr,Beretta,1199 Valencia St,94110,8,5800,05/01/2005 12:00:00 AM,04/01/2008 12:00:00 AM,1829 Union Street,1199 VALENCIA ST,"San Francisco, CA 94110","(37.753704, -122.420816)",POINT (-122.420816 37.753704),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1678,0388681-01-001,388681,Lozano Maria De Lourdes,Ls Caffe,2871 24th St,94110,8,3079,06/06/2005 12:00:00 AM,06/06/2005 12:00:00 AM,4972 Kushner Way,2871 24TH ST,"San Francisco, CA 94110","(37.752777, -122.409597)",POINT (-122.409597 37.752777),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1690,0389602-03-001,389602,Lettus Llc,The Plant,Pier 3 The Embarcadero 108,94111,8,5800,07/01/2005 12:00:00 AM,12/01/2005 12:00:00 AM,958 Illinois St,108 San,"Francisco, CA 94111","(37.75303, -122.421554)",POINT (-122.421554 37.75303),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1700,0390055-01-001,390055,Chu Sio W,Eighteen C,3406 18th St,94112,8,3079,07/20/2005 12:00:00 AM,07/20/2005 12:00:00 AM,3406 18th St,3406 18TH ST,"San Francisco, CA 94112","(37.761832, -122.419356)",POINT (-122.419356 37.761832),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1701,0390055-02-001,390055,Chu Sio W,Yamo,3406 18th St,94112,8,3079,07/20/2005 12:00:00 AM,07/20/2005 12:00:00 AM,3406 18th St,3406 18TH ST,"San Francisco, CA 94112","(37.761832, -122.419356)",POINT (-122.419356 37.761832),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1703,0390255-01-001,390255,Pejo Llc,Garcon,1101 Valencia St,94110,8,5812,08/01/2005 12:00:00 AM,08/02/2005 12:00:00 AM,1101 Valencia St,1101 VALENCIA ST,"San Francisco, CA 94110","(37.755311, -122.420972)",POINT (-122.420972 37.755311),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1710,0390845-01-001,390845,22nd Street Restaurant Llc,Revolution Cafe,3248 22nd St,94115,8,5812,09/01/2005 12:00:00 AM,09/01/2005 12:00:00 AM,3248 22nd St,3248 22ND ST,"San Francisco, CA 94115","(37.755375, -122.41988)",POINT (-122.41988 37.755375),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1714,0390919-01-001,390919,Evergreen Garden Restaurant,Evergreen Garden Restaurant,3100 18th St,94110,8,5800,08/15/2005 12:00:00 AM,08/15/2005 12:00:00 AM,3100 18th St,3100 18TH ST,"San Francisco, CA 94110","(37.762226, -122.413093)",POINT (-122.413093 37.762226),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1720,0391259-01-001,391259,"Karas, George/howard, Richard",Bruno's Restaurant,2389 Mission St,94110,8,5812,04/28/2005 12:00:00 AM,04/28/2005 12:00:00 AM,223 Sutter St,2389 MISSION ST,"San Francisco, CA 94110","(37.758915, -122.419076)",POINT (-122.419076 37.758915),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1722,0391307-02-001,391307,Toad's Restaurant Llc,Southend Grill 'N' Bar,1499 Valencia St,94110,8,5800,09/02/2005 12:00:00 AM,12/10/2009 12:00:00 AM,1499 Valencia St,1499 VALENCIA ST,"San Francisco, CA 94110","(37.74891, -122.420361)",POINT (-122.420361 37.74891),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1723,0391308-01-001,391308,Urban Elixirs Inc,Velvet Cantina,3349 23rd St,94110,8,5800,09/09/2005 12:00:00 AM,09/09/2005 12:00:00 AM,1216 Powell Street,3349 23RD ST,"San Francisco, CA 94110","(37.753781, -122.419608)",POINT (-122.419608 37.753781),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1724,0391308-02-001,391308,Urban Elixirs Inc,El Zarape,3349 23rd St,94110,8,5800,09/09/2005 12:00:00 AM,09/09/2005 12:00:00 AM,1216 Powell Street,3349 23RD ST,"San Francisco, CA 94110","(37.753781, -122.419608)",POINT (-122.419608 37.753781),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1725,0391308-03-001,391308,Urban Elixirs Inc,Nueva Cantina,3349 23rd St,94110,8,5800,09/09/2005 12:00:00 AM,09/09/2005 12:00:00 AM,1216 Powell Street,3349 23RD ST,"San Francisco, CA 94110","(37.753781, -122.419608)",POINT (-122.419608 37.753781),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1728,0391388-01-001,391388,Freeman-Brady Vega,Vinorosso,629 Cortland Ave,94110,8,3079,09/06/2005 12:00:00 AM,09/06/2005 12:00:00 AM,39 Verna Ct,629 CORTLAND AVE,"San Francisco, CA 94110","(37.738985, -122.415664)",POINT (-122.415664 37.738985),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1751,0391995-01-001,391995,Flores Maria Del Carmen,Estrellita Snacks,2973 Folsom St 18,94110,8,3079,10/01/2005 12:00:00 AM,10/01/2005 12:00:00 AM,2948 Folsom St,2973 FOLSOM ST,"San Francisco, CA 94110","(37.749733, -122.413814)",POINT (-122.413814 37.749733),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1752,0391995-02-001,391995,Flores Maria Del Carmen,Estrellita's Snacks,100 Alemany,94110,8,3079,10/01/2005 12:00:00 AM,03/01/2007 12:00:00 AM,2948 Folsom St,100 ALEMANY,"San Francisco, CA 94110","(37.73623, -122.4091)",POINT (-122.4091 37.73623),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1759,0392259-01-001,392259,Nazzal Jason J,Sidewalk Juice Bar,3287 21st St,94110,8,3079,10/11/2005 12:00:00 AM,10/11/2005 12:00:00 AM,3287 21st St,3287 21ST ST,"San Francisco, CA 94110","(37.756937, -122.420885)",POINT (-122.420885 37.756937),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1785,0393917-01-001,393917,Casa Thai Market Inc,Casa Thai Market,3020 16th St,94103,8,5800,07/01/2005 12:00:00 AM,07/01/2005 12:00:00 AM,3020 16th St,3020 16TH ST,"San Francisco, CA 94103","(37.765016, -122.420155)",POINT (-122.420155 37.765016),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1787,0394053-01-001,394053,"Quezada,angelica /Chavez,saul",El Gran Taco Loco,3306 Mission St,94110,8,3079,12/01/2005 12:00:00 AM,12/01/2005 12:00:00 AM,3711 Carmel Way,3306 MISSION ST,"San Francisco, CA 94110","(37.743936, -122.420954)",POINT (-122.420954 37.743936),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1791,0394271-01-001,394271,Regalito Inc,Regalito Rosticeria,3481 18th St,94110,8,5800,01/01/2006 12:00:00 AM,01/01/2006 12:00:00 AM,1170 South Van Ness Ave 2 Apt,3481 18TH ST,"San Francisco, CA 94110","(37.761725, -122.42109)",POINT (-122.42109 37.761725),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1812,0394705-01-001,394705,2x Play Llc,Double Play,2401 16th St,94103,8,5812,01/11/2006 12:00:00 AM,01/11/2006 12:00:00 AM,2401 16th Street,2401 16TH ST,"San Francisco, CA 94103","(37.765589, -122.410789)",POINT (-122.410789 37.765589),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1815,0394790-01-001,394790,Duong Phuong T,Yucatasia Deli & Sandwich,2164 Mission St,94110,8,3079,02/01/2006 12:00:00 AM,02/01/2006 12:00:00 AM,2164 Mission St,2164 MISSION ST,"San Francisco, CA 94110","(37.762375, -122.419417)",POINT (-122.419417 37.762375),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1844,0395927-01-001,395927,Papalote Inc,Papalote,3409 24th St,94110,8,5800,01/01/2005 12:00:00 AM,01/01/2005 12:00:00 AM,4713 Mangels Blvd,3409 24TH ST,"San Francisco, CA 94110","(37.752089, -122.421037)",POINT (-122.421037 37.752089),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1851,0396103-01-001,396103,Pfm Enterprises,The Napper Tandy,3200 24th St,94110,8,5800,04/01/2004 12:00:00 AM,04/01/2004 12:00:00 AM,56 Ringold St,3200 24TH ST,"San Francisco, CA 94110","(37.752353, -122.41658)",POINT (-122.41658 37.752353),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1861,0396573-01-002,396573,Favila Paula Pf,Dianas Mexican Food,2169 Mission St,94110,8,3079,03/10/2006 12:00:00 AM,04/30/2014 12:00:00 AM,2169 Mission St,2169 MISSION ST,"San Francisco, CA 94110","(37.762291, -122.419408)",POINT (-122.419408 37.762291),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1868,0396689-03-001,396689,Blu Ice Entertainment Llc,Roccapulco Supper Club,3140 Mission St,94114,8,5800,03/14/2006 12:00:00 AM,03/01/2012 12:00:00 AM,445 Amherst St,3140 MISSION ST,"San Francisco, CA 94114","(37.747048, -122.418943)",POINT (-122.418943 37.747048),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1876,0397010-01-001,397010,Lotus Garden Vietnamese Cuisn.,Lotus Garden Vietnamese Cuisn.,3216 Mission St,94110,8,5800,03/25/2006 12:00:00 AM,06/02/2006 12:00:00 AM,268 Hester Ave,3216 MISSION ST,"San Francisco, CA 94110","(37.745071, -122.420232)",POINT (-122.420232 37.745071),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1889,0397243-01-001,397243,Cafe La Onda Llc,Cafe La Onda,3159 16th St,94103,8,5800,04/01/2006 12:00:00 AM,04/01/2006 12:00:00 AM,3159 16th St,3159 16TH ST,"San Francisco, CA 94103","(37.764835, -122.423338)",POINT (-122.423338 37.764835),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1901,0397552-01-001,397552,Atlas Cafe Inc,Atlas Cafe,3049 20th St,94110,8,5800,01/01/2006 12:00:00 AM,01/01/2006 12:00:00 AM,3049 20th St,3049 20TH ST,"San Francisco, CA 94110","(37.759092, -122.411429)",POINT (-122.411429 37.759092),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1909,0398071-01-001,398071,Lopez Salvador Cortez Manuel,Brisas De Acapulco,3137 Mission St,94110,8,5812,04/26/2006 12:00:00 AM,04/26/2006 12:00:00 AM,3137 Mission St,3137 MISSION ST,"San Francisco, CA 94110","(37.747199, -122.418845)",POINT (-122.418845 37.747199),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1927,0398500-01-001,398500,Front Porch Restaurant Llc,Front Porch The,65a 29th St,94110,8,5800,04/11/2006 12:00:00 AM,03/31/2011 12:00:00 AM,65 A 29th St,65A 29TH ST,"San Francisco, CA 94110","(37.743988, -122.421989)",POINT (-122.421989 37.743988),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1928,0398521-01-001,398521,Rapalski Martin Rosenthal Jill,Sugarlump,2862 24th St,94110,8,5812,04/21/2006 12:00:00 AM,04/21/2006 12:00:00 AM,2862 24th St,2862 24TH ST,"San Francisco, CA 94110","(37.752778, -122.409583)",POINT (-122.409583 37.752778),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1953,0399322-02-001,399322,Chico Hilario,Chico's Grill,3771 Mission St,94110,8,3079,07/01/2006 12:00:00 AM,03/01/2013 12:00:00 AM,1917 Mission St #6,3771 MISSION ST,"San Francisco, CA 94110","(37.73645, -122.42433)",POINT (-122.42433 37.73645),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1975,0399860-08-001,399860,Ek Food Services Inc,Goku Ramen Dining,3232 16th St,94103,8,5800,03/15/2012 12:00:00 AM,07/15/2013 12:00:00 AM,150 Associated Rd,3232 16TH ST,"San Francisco, CA 94103","(37.764721, -122.424923)",POINT (-122.424923 37.764721),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1976,0399887-01-001,399887,Huynh Vinh,New Aux Delices Vietnam Restau,1002 Potrero Ave,94110,8,3079,07/01/2006 12:00:00 AM,07/01/2006 12:00:00 AM,1002 Potrero Av,1002 POTRERO AVE,"San Francisco, CA 94110","(37.755997, -122.406698)",POINT (-122.406698 37.755997),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1993,0400767-01-001,400767,Sharaka Ventures Inc,Hizzy Cafe,1134 Valencia St,94110,8,5800,08/01/2006 12:00:00 AM,08/01/2006 12:00:00 AM,583 San Mateo Ave,1134 VALENCIA ST,"San Francisco, CA 94110","(37.754678, -122.420911)",POINT (-122.420911 37.754678),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1994,0400767-02-001,400767,Sharaka Ventures Inc,Zaytoon,1136 Valencia St,94110,8,5800,08/01/2006 12:00:00 AM,04/01/2008 12:00:00 AM,583 San Mateo Ave,1136 VALENCIA ST,"San Francisco, CA 94110","(37.754619, -122.420905)",POINT (-122.420905 37.754619),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1996,0400872-01-001,400872,Piqueos Llc,Piqueos Llc,830 Cortland Ave,94110,8,5812,08/04/2006 12:00:00 AM,08/04/2006 12:00:00 AM,778 Lakeview Ave,830 CORTLAND AVE,"San Francisco, CA 94110","(37.738921, -122.41408)",POINT (-122.41408 37.738921),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
1998,0401115-01-001,401115,Bi-Rite Creamery Inc,Bi-Rite Creamery,3692 18th St,94110,8,5800,09/15/2006 12:00:00 AM,09/15/2006 12:00:00 AM,592 Guerrero St,3692 18TH ST,"San Francisco, CA 94110","(37.761466, -122.425429)",POINT (-122.425429 37.761466),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2013,0401971-01-001,401971,Farina Focaccia Cucina Itl Llc,Farina Focaccia Cucina Italia,3560 18th St,94110,8,5800,11/20/2006 12:00:00 AM,11/20/2006 12:00:00 AM,3560 18th St,3560 18TH ST,"San Francisco, CA 94110","(37.761625, -122.422922)",POINT (-122.422922 37.761625),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2014,0401971-02-001,401971,Farina Focaccia Cucina Itl Llc,Farina Pizza Cucina Italiana,700 Valencia St,94110,8,5800,11/20/2006 12:00:00 AM,07/01/2012 12:00:00 AM,3560 18th St,700 VALENCIA ST,"SAN FRANCISCO, CA 94110","(37.761521, -122.42156)",POINT (-122.42156 37.761521),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2029,0402965-01-001,402965,La Paz Restaurant Inc,La Paz Restaurant Inc,1028 Potrero Ave,94110,8,5800,10/17/2006 12:00:00 AM,10/17/2006 12:00:00 AM,1028 Potrero Ave,1028 POTRERO AVE,"San Francisco, CA 94110","(37.755599, -122.406657)",POINT (-122.406657 37.755599),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2044,0403369-01-001,403369,Roosevelt Tamale Parlor Lp,Roosevelt Tamale Parlor,2817 24th St,94110,8,5812,07/01/2006 12:00:00 AM,07/01/2006 12:00:00 AM,1891 Earl Ave.,2817 24TH ST,"San Francisco, CA 94110","(37.75283, -122.408597)",POINT (-122.408597 37.75283),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2048,0403667-02-001,403667,Bodhi Restaurant Llc,Namu,497 Dolores St 2,94110,8,3079,11/18/2006 12:00:00 AM,07/01/2012 12:00:00 AM,497 Dolores St #2,497 DOLORES ST,"San Francisco, CA 94110","(37.761466, -122.426008)",POINT (-122.426008 37.761466),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2065,0404967-02-001,404967,Nasser Majdi Mike,Pizza Joint And Grill,2943 Mission St,94110,8,3079,07/01/2011 12:00:00 AM,07/01/2011 12:00:00 AM,1125 Ocean Ave,2943 MISSION ST,"San Francisco, CA 94110","(37.74993, -122.418223)",POINT (-122.418223 37.74993),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
2071,0405325-01-001,405325,Flores Martha,Usulutan Restaurant,2990 24th St,94110,8,3079,01/16/2007 12:00:00 AM,01/16/2007 12:00:00 AM,2990 24th St,2990 24TH ST,"San Francisco, CA 94110","(37.752646, -122.411758)",POINT (-122.411758 37.752646),66887406.7173,41644.5510172,SAN FRANCISCO,CA,94110
